Word/Sentence,Valence,Arousal
"The committee published many books and other forms of literature, which gave Hirschfeld a great amount of prestige in his field.",0.5225,0.47750000000000004
clinch,0.48124999999999996,0.375
heretyk,0.36734693877551017,0.4475
impresionismo,0.675,0.48124999999999996
raise (bring up),0.715875,0.46325000000000005
Kurs,0.509765625,0.188492125
The sweet tune of an anniversary,0.675,0.575
wgniecenia,0.3075000000000001,0.4
spider,0.334625,0.44700000000000006
carriage,0.5846250000000001,0.39774999999999994
cultured,0.64375,0.29125
vanilla,0.8025,0.3275
Hüfte,0.603515625,0.40674600000000005
goon,0.31625,0.47
typical,0.4475,0.29625
kopen,0.46875,0.458984375
spinazie,0.419921875,0.318359375
onli9 on fb fter many dayzzzzzzzz!!!!!,0.5,0.8125
It's ours.  It's mine too.,0.3125,0.375
Sudan tells United Nations envoy to leave in 72 hours,0.42500000000000004,0.5
You guys are great.,0.75,0.25
cage ,0.1907894736842105,0.42105263157894735
justifiable,0.6375,0.3225
nausea,0.21587499999999998,0.42425
woede,0.13671875,0.6171875
sultán,0.4675,0.575
imaginary,0.6525,0.35
hooky,0.42500000000000004,0.405
"You did? Oh, my Gosh, I'm so proud of you.",1.0,0.875
kubek,0.595,0.2475
Listening and stuffing my face with all the bits of fine food provided.,0.53,0.53
oh yeah.,0.75,0.5416666666666666
"you played me till i left, now theirs nobody left to hear your complaining-- im gone. and all your hearing is your own damn echoes, and im gone and your all alone hearin your own damn echoes. disgusted with trust, ill trust no one no more. just went with the flo, found myself on the floor.",0.1875,0.0625
recipient,0.585,0.56625
spring,0.83,0.5625
tantrum,0.26875,0.50625
"Floyd can be a free agent after this season, and Minaya decided it would be more prudent to trade him and get value in return than have to settle for a draft choice or two as compensation when he signed with another team as a free agent.",0.5,0.5
barak,0.28893442622950877,0.31653225806451624
haasten,0.259765625,0.619140625
jubilación,0.475,0.30625
agreste,0.5,0.40874999999999995
confirmación,0.60625,0.5125
"Asia near pact on energy, security",0.5275,0.47250000000000003
"Um, Johnny died yesterday.",0.16667500000000002,0.25
"That money was then spent in a variety of ways, adding fuel to our thriving economy.",0.5625,0.53
coerce,0.29,0.55625
Where should I move?,0.5,0.375
pazzo,0.18229166666666669,0.7395833333333334
"Above all, it is believed that the expanse of literacy and the printed word, mainly the newspaper, had a profound effect in influencing the choice of black and white.",0.5825,0.5825
"Now after several decades in Sonoma county I have learned to appreciate its uniqueness, for its viticulture and other industries.",0.535,0.535
książka,0.78,0.29500000000000004
yate,0.725,0.51875
scooter,0.5351250000000001,0.42974999999999997
colador,0.5125,0.4375
ticket,0.5571250000000001,0.47350000000000003
deejay,0.61375,0.36875
"The Hare darted almost out of sight at once, but soon stopped and, to show his contempt for the Tortoise, lay down to have a nap.",0.5267857142857143,0.5892857142857143
zaplanować,0.6,0.32249999999999995
Fine.,0.44999999999999996,0.475
brandy,0.58375,0.3575
No we won't.  It's pointless it's like a waiting up to see Santa Claus.,0.25,0.875
Yes.  One less car at a time.,0.625,0.625
ceder,0.5325,0.44375
Is that love?,0.5,0.5
"I have it right here, yes.",0.25,0.625
blackbird,0.5775,0.3125
It takes a long time for him to gain the self-confidence to work elsewhere in the community.,0.405,0.47
spazzatura,0.20833333333333331,0.6979166666666666
peatonal,0.5625,0.45625000000000004
empleo,0.81,0.6375
efectividad,0.8,0.41874999999999996
niezdarny,0.32249999999999995,0.39
2/00,0.5,0.44999999999999996
consultant,0.63125,0.21999999999999997
legitimidad,0.59375,0.5375
clarividencia,0.53375,0.47
"We don't love qualities, we love persons; sometimes by reason of their defects as well as of their qualities................",0.5625,0.0625
The best thing about me is you...,0.6875,0.125
preface,0.565,0.2375
Na śmierć zapominam o swoim raku wobec ogarniającego mnie smutku.,0.16375,0.4475
opcja,0.5750000000000001,0.33000000000000007
utópico,0.5625,0.485
gabinete,0.65,0.48124999999999996
"""I did not expect you --""",0.36250000000000004,0.5675
superficial,0.2625,0.61875
cieco,0.10416666666666666,0.7447916666666666
schermen,0.400390625,0.501953125
captivating,0.851625,0.8105
"Goddamn it, Augie, don't ask me that.  I hate it when you ask me that.  You always ask me that.  It's insulting.",0.125,0.875
"Its branches were all golden, and silver fruit hung down from them, and underneath it stood the little boy he had loved.",0.9090909090909092,0.7954545454545454
"Earnings at Xerox's financial-services operations actually rose slightly, but that was largely because capital gains at Crum & Forster offset Hurricane Hugo payments and the reserves set up to cover future payments.",0.5,0.5
dope (drugs),0.209625,0.5625
Okey So I'm doing something wrong.  What am I doing wrong?,0.125,0.75
iré,0.4625,0.55
maximizar,0.73125,0.625
diablo,0.26875,0.71625
liberty,0.775,0.4375
żwawy,0.6599999999999999,0.47750000000000004
syn,0.7025,0.31000000000000005
"A guess, but perhaps your grandfather's life at 22 was more interesting than the ensuing 70 yrs.",0.5,0.475
besluiteloos,0.19921875,0.298828125
emicrania,0.13020833333333331,0.7395833333333334
margherita,0.734375,0.16145833333333331
dżudo,0.5299999999999998,0.4125000000000001
intelligence,0.83125,0.665
"So in addition to our efforts to conserve wildlife preserves, we’ll escalate our trailblazing program to find alternatives for traditional tiger-based medicines ... rescue more rhinos in Kenya and Nepal through our ambitious translocation projects ... complete the first survey of China’s pandas in over a decade ... and fight to halt all commercial whaling, as well as the whale meat trade.",0.5625,0.5625
"""What would it hurt?""",0.44999999999999996,0.525
wykwalifikowany,0.7100000000000002,0.36250000000000016
"A vacation? A new carpet, a poodle?  A bag of ice cream, a suicide pack, what what Carla?  What the hell do you want?",0.25,0.875
mank,0.197265625,0.279296875
willing,0.72875,0.21999999999999997
shriek,0.22725,0.606625
waardeloos,0.125,0.2421875
kwast,0.380859375,0.302734375
mostraría,0.55625,0.46875
kształtować,0.6225,0.32500000000000007
auditor,0.49375,0.5275
proporcionar,0.68125,0.44999999999999996
"Therefore, neither homosexuals nor heterosexuals really have a “choice” in the matter, and asking a homosexual “Why are you attracted to other members of your sex” is likened to asking a heterosexual “Why are you attracted to members of the opposite sex?”",0.5,0.5
That's helpful.,0.75,0.375
flamenca,0.61875,0.6125
griezel,0.146484375,0.49609375
was,0.326171875,0.3125
girlfriend,0.82,0.50625
The posts I consider foundational to my current professional identity all seem to have been composed in 2009.,0.5,0.5
hipocresía,0.14375,0.78125
lawman,0.47375,0.39249999999999996
traverse,0.5,0.325
Beckham to L.A.: For the game not fame,0.475,0.525
brand,0.50625,0.22749999999999998
tangerine,0.72625,0.3625
"""so we'll take this treasure with us.""",0.625,0.47916666666666663
impropriety,0.275,0.37024999999999997
accidente,0.14125,0.83125
You're not sorry you came.,0.5,0.3125
"When I came to the door at the end of the room, it looked like it had been torn off its hinges.",0.4,0.625
gate,0.54,0.4375
"Many native peoples in Colombia are monolingual Spanish speakers, raising the question of the practicality of indigenous language use.",0.475,0.525
That was the message delivered by government and private security experts at an all-day conference on corporate electronic espionage.,0.46499999999999997,0.5
aftermath,0.41125,0.5475
joyería,0.61875,0.6125
surfboard,0.56625,0.34375
account,0.54875,0.345
domino,0.5,0.3075
bilans,0.5100000000000001,0.335
gorzki,0.33249999999999996,0.4
"""You let me play once in your garden, today you shall come with me to my garden, which is Paradise.""",0.5454545454545454,0.4204545454545454
ordain,0.52775,0.325
marino,0.6125,0.39375000000000004
ejecutor,0.38125,0.64375
Yeah. That is so awesome.,0.875,0.875
reconquistar,0.5875,0.73125
wilg,0.419921875,0.23828125
ensanche,0.44999999999999996,0.5275
plantar,0.725,0.38125
enajenación,0.35625,0.67125
brilliant (intelligent),0.8963749999999999,0.779375
boczek,0.5625000000000001,0.35500000000000004
"You helped me by saving my life after all!""",0.7083333333333334,0.6458333333333334
"“I agree,” I told him.",0.55,0.4
Unlimited Rage.,0.3125,0.0
nagle,0.4475000000000001,0.5475000000000002
"I don't want to go but,-",0.25,0.375
reestablish,0.6425,0.375
Back from Vegas...,0.5,0.0625
leader,0.728,0.632125
fans,0.65075,0.51075
Reclusive 'Mockingbird' author attends show,0.5,0.5
unforgiving,0.17625000000000002,0.47624999999999995
krytyczny (stan),0.1225,0.6849999999999997
coach (bus),0.5357500000000001,0.25375
ungodly,0.3125,0.53375
flacura,0.47250000000000003,0.48624999999999996
designate,0.5775,0.44999999999999996
caminar,0.75,0.4375
orégano,0.60625,0.35
"Yeah, I noticed that.  Looks pretty on the water, doesn't it?  Big ol' white moon.  I'm sorry, Augie.",0.75,0.5
fellow,0.66,0.25625
skomleć,0.265,0.39249999999999985
"“No thanks, sir!",0.4075,0.625
bogavante,0.56625,0.54375
Bosses sleeping on idea of letting workers take naps,0.55,0.475
kinetic,0.51375,0.49375
hook,0.375,0.375
refined,0.63875,0.36875
proch strzelniczy,0.4474999999999999,0.47750000000000004
"Yeah, I know I was in the country.  I mean, it's not that complicated.",0.5,0.5
Right.,0.525,0.525
full moon time...,0.5,0.0625
logs (wood),0.591875,0.303
No motorized equipment is required to maintain my garden which is now over ten thousand square feet of CO2 consuming plants.,0.44999999999999996,0.5
indústria,0.5091911764705883,0.4633620689655171
There are hundreds of stone steps in the hillside to walk up before you reach Man Fat Temple with its regiments of small gilt statues of Buddha lining the walls.,0.5,0.5
trust takes year to build and seconds to destroy,0.4375,0.0625
She's the one.,0.8333250000000001,0.5
ciego,0.3,0.625
ciężki (stan),0.16250000000000003,0.5325000000000001
Can we for real live together?,0.875,0.625
hygiene,0.6725,0.45375
"As she rose, her robes fell open and I realized that, except for what looked like a red silk kimono, she was naked – naked and stunning.",0.6375,0.66
"Zheng, short and dark and lean, with a very intense gaze.",0.525,0.525
silverware,0.595,0.245
godlike,0.64375,0.58
strain,0.22799999999999998,0.42799999999999994
bougie,0.6710526315789473,0.3190789473684211
inferior,0.181875,0.31825000000000003
"“Obviously, we can't last longer than the rest of the universe.",0.42500000000000004,0.475
brigada,0.48624999999999996,0.625
avenue,0.5925,0.2875
plática,0.64625,0.40125
regulator,0.48750000000000004,0.34875
cobalt,0.57875,0.29375
błyskotliwy,0.7325000000000002,0.48250000000000026
charmant,0.626953125,0.416015625
"Allan sat nervously across from him in a chair Nathan had probably upholstered himself, a patchwork design of fabric containing easily more stuffing than any other furniture item of the period.",0.5,0.53
nominate,0.6075,0.31
vreugde,0.662109375,0.548828125
puzzle ,0.472972972972973,0.31756756756756754
estanquero,0.4125,0.475
A magnificent glow infused the carriage as they merged with the sky's glory.,0.675,0.575
salchicha,0.55625,0.44375
plan,0.6250000000000001,0.27
"The gift that I am asking you to make will be used to continue our mission of helping people prepare for, find and keep jobs.",0.55,0.5
"Well, maybe you should have got here earlier than so you had a lot of time to do this.",0.416675,0.333325
mecano,0.61,0.4675
stap,0.3984375,0.41796875
You would end up on a small hill on Rapa Nui.,0.5,0.44999999999999996
zoom,0.3828125,0.30040322580645124
He was so thin i swear you could have used him for a whip he had to drink a beer to keep his britches on his hips i knew i had to ask him about the mysteries of life he spit between his boots and he replied it's faster horses,0.5,0.0625
secuencial,0.51875,0.48750000000000004
jalopy,0.51875,0.3675
notepad,0.5521250000000001,0.279375
empeorar,0.16249999999999998,0.725
tasten,0.40625,0.44140625
pistola,0.19374999999999998,0.79125
"The stock would be redeemed in five years, subject to terms of the surviving company's debt.",0.5,0.475
battery,0.5571250000000001,0.35225
"""I told him that he should live with me here, thinking that he could never get out of the spring;",0.25,0.5833333333333334
irytować,0.23999999999999988,0.59
reemplazo,0.28125,0.64375
verantwoordelijk,0.537109375,0.49206349206349254
JohnLopresti said...,0.5,0.475
7 GOP senators to force debate on troops in Iraq,0.475,0.475
You mean our flashlight?,0.25,0.375
responsabilizar,0.51875,0.6625
foul,0.21975,0.3867499999999999
"Yes, we'll get- we'll get rid of it right now. I mean just we're going to have to have you, um, submit something you know, we're going to have to have you mail something in for us, okay.",0.5,0.583325
funeral,0.065,0.6875
"Hong Kong currency is widely accepted in Guangzhou, or you can change your currency into RMB (yuan) at any bank or hotel.",0.5,0.4575
Hauch,0.603515625,0.357421875
insufficient,0.24625000000000002,0.2695
roadside,0.45625000000000004,0.38125
multilateral,0.54375,0.525
trabajador,0.70625,0.65
individualidad,0.59375,0.4375
Lächeln,0.744140625,0.716269875
contention,0.39875000000000005,0.41125
rude tube is on!,0.5625,0.5
gruda,0.4075,0.34500000000000003
"[LAUGHTER]. God, I kissed Annie. I kissed Annie. How long, how long I've been waiting to kiss you.",1.0,0.75
oatmeal,0.55875,0.2625
emptiness,0.2825,0.2725
Outdated baby food found on shelves,0.22249999999999998,0.555
“are you sure that we should be going this way?,0.42500000000000004,0.575
scream,0.19287500000000002,0.732125
"Remember how we had that date?  And I was like, oh yeah, this is a date, whatever.",0.875,0.625
"We're doing what we want to do, then four years later we're going to be working professionals, making money, sipping martinis every day.",1.0,0.875
"""Damn you,""",0.1875,0.78
"""Nardo!",0.5925,0.6575
cygne,0.69,0.3725
crappy,0.16875,0.5325
The rules of the game were that Chad had to keep everyone away from his fort and away from his tumbleweed flag.,0.5,0.5
I'm not the only one.  Look at these people.,0.25,0.5
tan,0.50625,0.5075
attent,0.599609375,0.423828125
mento,0.5675,0.43374999999999997
Four...Four hours ago.,0.5,0.375
"January 5, 1997",0.5,0.45499999999999996
